id,tweets,created_at
1236056614429265920,@tsukasaslilfang only maane will get mad 😠,Fri Mar 06 22:30:36 +0000 2020
1236056845959208966,Waiting for savage x bts edits! Hurry I’m staving 😠,Fri Mar 06 22:31:31 +0000 2020
1236057030789562369,"@tomiokny what if his ponytail unties just before he dies like,, it covers his face and then boom hes all 😠 and then he dies",Fri Mar 06 22:32:15 +0000 2020
1236057085957132294,"angry birds
#angry birds https://t.co/WlHrHomTMx",Fri Mar 06 22:32:28 +0000 2020
1236057343340826624,@disneyplus seriously when is frozen 2 gonna be on? Y’all fucking with my emotions 😠,Fri Mar 06 22:33:30 +0000 2020
1236057664398004224,"@funder He’s the absolute WORST 😠
#TrumpNotFitForOffice https://t.co/F1K8ZW0uyZ",Fri Mar 06 22:34:46 +0000 2020
1236057820950380544,@zooplusUK son waited in all day for yodel to deliver. They failed to but sent me an update saying they had left it in my porch... I have no porch. Parcel now missing. Dog without medication 😠,Fri Mar 06 22:35:24 +0000 2020
1236057986935685122,@sokkasword This is a Zeus hate account 😠,Fri Mar 06 22:36:03 +0000 2020
1236057990685483009,"@Valac666 Apparently only trash like that are protected these days...
Actually, not sure if the perv/perp was arrested or not;
But, you know how that goes any fuckin way. 😠",Fri Mar 06 22:36:04 +0000 2020
1236058049573502978,@JohnAshtone @tobystyke74 @DavidBarratt6 Probably helped him in his quest.. 😠,Fri Mar 06 22:36:18 +0000 2020
1236058054522589185,"RT @yankeemoe23: @funder He’s the absolute WORST 😠
#TrumpNotFitForOffice https://t.co/F1K8ZW0uyZ",Fri Mar 06 22:36:19 +0000 2020
1236058125611876352,RT @SlickIRick: Why can’t I send GIF’s through iMessage sometimes 😠,Fri Mar 06 22:36:36 +0000 2020
1236058364066639876,RT @Lil_Nicki_Gh: People should stop typing “You do it for clout” &amp; “You're chasing clout”. I hate that phrase 😠,Fri Mar 06 22:37:33 +0000 2020
1236058462217531398,@ShrekForXbox NRS been fucked up but today was just 😠,Fri Mar 06 22:37:56 +0000 2020
1236058486309560321,"@GamesDoneQuick Please do not cancel. 

I need revenge. 😠",Fri Mar 06 22:38:02 +0000 2020
1236058530731511809,@Suffragentleman Damn. Less pocket money. That's where I draw the line! 😠,Fri Mar 06 22:38:13 +0000 2020
1236058605285228544,@TexasPatriots17 @thehill hey carps has nothing to do with this leave them alone 😠,Fri Mar 06 22:38:31 +0000 2020
1236058735837052935,"If me &amp; you Break Up, you dare not go to the Waakye Joint I showed You. 😠",Fri Mar 06 22:39:02 +0000 2020
1236058753981693954,im not in anyones favourite moots videos and im upset 😠 https://t.co/P3PPv7IWH6,Fri Mar 06 22:39:06 +0000 2020
1236058775246852096,Shoes just don’t get up and walk away like where is my s*** 😠,Fri Mar 06 22:39:11 +0000 2020
1236058805173202944,Work done made me mad 😠 https://t.co/AhRglbBNRd,Fri Mar 06 22:39:18 +0000 2020
1236058859183239168,i want these boots jisung which doc martens are these please share !! 😠 https://t.co/Iws4QsNNSW,Fri Mar 06 22:39:31 +0000 2020
1236058945766162437,@cuntytaehyun i said you have no imperfections 😠,Fri Mar 06 22:39:52 +0000 2020
1236059034173804544,"@thespybrief Trump has harmonized with enemy propaganda for the last time here, I hope. 😠",Fri Mar 06 22:40:13 +0000 2020
1236059267137970177,"RT @TVGBadger: @GamesDoneQuick Please do not cancel. 

I need revenge. 😠",Fri Mar 06 22:41:08 +0000 2020
1236059665433231362,@StephenKing Auto correct 😠 the words OF a pedo.,Fri Mar 06 22:42:43 +0000 2020
1236059775076573184,what is the fucking symbolism behind different wheels of my gamer chair falling off every single day 😠,Fri Mar 06 22:43:09 +0000 2020
1236059802163236865,"@mariahspring basically he leaves to see his “mom” but really he contacted Izzie &amp; found out she had twins &amp; they are Alex’s so he went to them &amp; decided to write everyone he left in Seattle a letter &amp; explained everything, he left his wife Jo and Mer for IZZIE STEVENS. worst ending ever 😠",Fri Mar 06 22:43:16 +0000 2020
1236059864390082563,"RT @shaaawwtyy: Women don’t take me serious cus I tweet bout dick a lot. I ain’t fake bi bitch, I’ll really eat yo coochie n love you tf 😠",Fri Mar 06 22:43:31 +0000 2020
1236059879506313217,@youngbillh @stoptheshoot @MoorlandMonitor Saw that today Bill as I was heading over &amp; thort ayy here it goes again..Bart time somet were done abart it 😠,Fri Mar 06 22:43:34 +0000 2020
1236059958627758082,RT @delibeat: what is the fucking symbolism behind different wheels of my gamer chair falling off every single day 😠,Fri Mar 06 22:43:53 +0000 2020
1236060122721460224,@RMBCPress What about empowerment for all your raped girls. 😠 😠,Fri Mar 06 22:44:32 +0000 2020
1236060188865515520,"RT @aka_pierrecouvy: Then start telling the truth, MF’er... 😠

Convicted Felon Roger Stone: “I’ve Taken Jesus Christ As My Personal Savior”…",Fri Mar 06 22:44:48 +0000 2020
1236060434945409025,@Sith1701 😠 what goes on in their tiny little minds 🙄,Fri Mar 06 22:45:47 +0000 2020
1236060816035713027,"@MysterySolvent Not only is scum machine Trump not praying, he's missing his AA! 😠",Fri Mar 06 22:47:18 +0000 2020
1236060898491588608,"@piersmorgan @BorisJohnson What do you expect him personally to do, why don't you call out the paki rape gangs instead. 😠",Fri Mar 06 22:47:37 +0000 2020
1236060933522427905,RT @AlexJones420XXX: I think these briefs are a little too small 💢 https://t.co/wcMrJX1OGV https://t.co/5tHDXm0wIF,Fri Mar 06 22:47:46 +0000 2020
1236061042846781440,@hemicrusher @TheYoungTurks Go away Russian bot 😠,Fri Mar 06 22:48:12 +0000 2020
1236061104029212672,He's one of the INVESTORS on the Burisma board!  😠,Fri Mar 06 22:48:26 +0000 2020
1236061212904996871,The way i hate her😠😠 https://t.co/pOeAUdGG2H,Fri Mar 06 22:48:52 +0000 2020
1236061260984139776,if i can’t eat his ass you can’t either 😠,Fri Mar 06 22:49:04 +0000 2020
1236087109334728704,my daddy going see YoungBoy tonight #pissed,Sat Mar 07 00:31:46 +0000 2020
1236091807202713600,"RT @crysxtxl: I just got off the phone with a nurse for a triage, she was so impatient and rushing me! I don’t aspire to be like her 😡",Sat Mar 07 00:50:26 +0000 2020
1236091811657068545,his name on her phone 🤣🤣 my ex wouldn’t let me call him that 😡,Sat Mar 07 00:50:28 +0000 2020
1236091876014526465,"RT @BTSNewsBrasil: 📽️ @BigHitEnt libera a selfcam 😡

@BTS_twt #BTS #ON6thWin
 https://t.co/zoFBC2fXej",Sat Mar 07 00:50:43 +0000 2020
1236091892053336069,RT @Jackiegmontoya: saw this post on FB please be on the lookout 😡 https://t.co/GKtmEiBRLL,Sat Mar 07 00:50:47 +0000 2020
1236091926677303301,"Please stop moving to Oregon, if shouldn’t take me 30 min to get on the freeway from the FUCKING ON RAMP 😡",Sat Mar 07 00:50:55 +0000 2020
1236091934839582721,@lilsockuwu 😡 I’ll fight your dad for you AND your brother,Sat Mar 07 00:50:57 +0000 2020
1236091996999159814,@WuWei2019 @dcpetterson Different and various problems too. Not just acquired infection. 😠,Sat Mar 07 00:51:12 +0000 2020
1236092037298036736,"@ldpsincomplejos Lox moxkux 🦟🦟🦟🦟no eax derojox.
☭ 💩 🏺 ⚱️ 🆘 💰 🐀 🚽 🤮 🤥 🇪🇸 🦐 🚬 😡 🧤 💰 💸 🐒 🕳️ 💩 🏺 ⚱️ 🆘 💰 🛸 🛸 💺 💺 💺 💺 💺 💺 💺 💺 💺",Sat Mar 07 00:51:21 +0000 2020
1236092087050756096,RT @alygur: pov: you bump into the girl who gave you her world but you broke her heart 😡 https://t.co/mxu9GBO6Rw,Sat Mar 07 00:51:33 +0000 2020
1236092088107888647,@LGBTNAGITO Excuse me? Im a gnome and not a clown 😠,Sat Mar 07 00:51:33 +0000 2020
1236092094684397568,"Finally receive a replacement lens from @adorama and this has to be a joke. Auto-focus button missing, no lens cap, and scratches on the front element 😡 https://t.co/sO0tvtjHGf",Sat Mar 07 00:51:35 +0000 2020
1236092237252947968,RT @chaeryeongod: SHE LITERALLY WENT FROM 😡 TO 😁 MAAM https://t.co/x49ZabyzJu,Sat Mar 07 00:52:09 +0000 2020
1236092334670000133,"RT @WatchingWhatYou: .
Allow me to point out that Andy McCabe was fired for ""lack of candor"".
😠
.",Sat Mar 07 00:52:32 +0000 2020
1236092389892272129,@taekook_luvv You always trying to fight me 😠,Sat Mar 07 00:52:45 +0000 2020
1236092489821573120,RT @poeticeeyore1: My drinks be lukewarm🥴 cause FUCK ICE 😡,Sat Mar 07 00:53:09 +0000 2020
1236092491423678465,@mkrMich @allinwithchris Fucking dumbass. 😡,Sat Mar 07 00:53:10 +0000 2020
1236092504098975746,"@11AliveNews
@realDonaldTrump
@POTUS @VP
@Mike_Pence
@WhiteHouse @CDCgov
#FloydMedical😠🚨 #DroppedTheBall 😠
The medical center has also notified the patients of those exposed to the possible coronavirus case or those who were in the ER when she came in.
https://t.co/60ScXK1gVt",Sat Mar 07 00:53:13 +0000 2020
1236092505369776128,@needytoliver @RushNewton @klayszns he cyberbullys himself 😠,Sat Mar 07 00:53:13 +0000 2020
1236092515272364033,RT @jooheenim1: shit im supposed to be asleep but suddenly this hyukjae popped in my head 😠 https://t.co/cMfOUvPay0,Sat Mar 07 00:53:15 +0000 2020
1236092525460500480,RT @NYAnna22: Why the fuck is Andrea BITCHell in this Hillary documentary??!!! My blood pressure just went up?? Fucking EMAILS!!! 😡,Sat Mar 07 00:53:18 +0000 2020
1236092586315722752,how dare they disrespect those avocados 😠,Sat Mar 07 00:53:32 +0000 2020
1236092620876599296,"RT @dvillella: @realDonaldTrump @FoxNews You only care about 'ratings' while Americans are dying? 😡

That Town Hall was almost as bad as yo…",Sat Mar 07 00:53:40 +0000 2020
1236092632247332865,"@revdrduke To make matters worse, he had to wear that stupid hat. For once, can he PLEASE stop campaigning &amp; TRY to act like a President?  PEOPLE ARE DYING!!!  😡",Sat Mar 07 00:53:43 +0000 2020
1236092694058790913,RT @Payal_Rohatgi: Ram Ram ji 🙏 And they say the economy is poor in India 😡 Shame that this is going on against Hindus of Delhi 🙏 @PMOIndia…,Sat Mar 07 00:53:58 +0000 2020
1236092691638706176,This damn #Coronavirus is Fck'n up my stock portfolio 😠,Sat Mar 07 00:53:57 +0000 2020
1236092724400361472,the only thing that bothers me about the stupid #cornoravirus is events getting cancelled.... 😡,Sat Mar 07 00:54:05 +0000 2020
1236092739223240706,"@_illxxst @_queenfiza HEY , you leave Jhené out of this 😡",Sat Mar 07 00:54:09 +0000 2020
1236092772161122305,Yo if you could hurt/kill a child you deserve to get the shit beaten out of you every single day till the day you die 😡,Sat Mar 07 00:54:17 +0000 2020
1236092774958665728,@ThatDudeMCFLY @blackmantroy A tin a bully beef expensive. Too lie bout struggle meal ! 😡,Sat Mar 07 00:54:17 +0000 2020
1236092790431457281,"RT @TriPrismwuff: Where is that lazy cat?! 😡

🎨: @TakaTakaPig https://t.co/09z2UOTfSL",Sat Mar 07 00:54:21 +0000 2020
1236092809477840897,@MtnMD @sooze555 @funder @Twitter I just got out it/same today. Lasted several days and they never sent me any notice. 😡,Sat Mar 07 00:54:25 +0000 2020
1236092859142434817,"RT @pjljongen: I told you... He doesn't care about anyone except himself! He can't even fake it! 😠

@MysterySolvent

https://t.co/F11IOjpKfj",Sat Mar 07 00:54:37 +0000 2020
1236092870764855297,"Remember, this is how it started, last election cycle, with Rep Waters 😡 The threats to incite 😡",Sat Mar 07 00:54:40 +0000 2020
1236092889337393152,@ItsThreeSixty 😤no because who hating on your work. I just want to talk with them 😡,Sat Mar 07 00:54:44 +0000 2020
1236092905363660800,"RT @dvillella: @atrupar He likes the 15 deaths?  😡

#25thAmendmentNow",Sat Mar 07 00:54:48 +0000 2020
1236092925898928128,@drdisrespect @KEEMSTAR It was @BubsyThe_Bobcat  it had to be 😡,Sat Mar 07 00:54:53 +0000 2020
1236092956127485952,@Tpopularfront @carmel_prescott I'm listed in a thread by name they've even discussed my kids names and taunting with my employer name 😡,Sat Mar 07 00:55:00 +0000 2020
1236093068962488321,the only thing that bothers me about the stupid #coronavirus is events getting cancelled.... 😡,Sat Mar 07 00:55:27 +0000 2020
1236093109370359808,@anaidxmejia What kinda person doesn’t like mustard 😠,Sat Mar 07 00:55:37 +0000 2020
1236093150214549506,"Why is it that everyone else is always the bad guy?! 😠 President Donald Trump called Gov. Jay Inslee a ""snake.""
https://t.co/j02SIxnp94",Sat Mar 07 00:55:47 +0000 2020
1236093162264780800,I wanna do hood rat shit with my friends 😡,Sat Mar 07 00:55:50 +0000 2020
1236093162239799296,RT @janiaabaniaaaa: Who tf told me to get these tattoos 😡,Sat Mar 07 00:55:50 +0000 2020
1236093215826014209,I wanna talk w my VOICE but there is no one to talk to 😡,Sat Mar 07 00:56:02 +0000 2020
1236093228832772097,"RT @currie14_kelly: What? You were all in on impeachment on our President 😡
#Utah Impeach this Democrat! 😡

.⁦@realDonaldTrump⁩ KAG https:/…",Sat Mar 07 00:56:05 +0000 2020
1236093257672732672,I hate when I get a Chick-fil-A sandwich and my bottom bread be soggy because of the pickles 😡,Sat Mar 07 00:56:12 +0000 2020
1236093264245256196,@RealJamesWoods What a disgrace! I CANNOT believe these satanic people have infuriated OUR gvmt!!! By satanic people voting them in!!  If he isn't EVIL stairing you in the face I don't know what is 😡,Sat Mar 07 00:56:14 +0000 2020
1236093428435386369,"If #coronavirus hits my bloodland of Puerto Rico 🇵🇷, I’ma be MAD PISSED, ‘cause they’ve been through a f**kin’ hurricane, an earthquake, and possibly this viral s**t 😡",Sat Mar 07 00:56:53 +0000 2020
1236093513101709313,@Delavegalaw Only the numbers are tightly controlled 😡,Sat Mar 07 00:57:13 +0000 2020
1236093539110604800,"&gt;RT that's awful!! And extremely disgusting someone would do that 😡 I hope Yamashita-san stays clear of any people like that individual, that's awful",Sat Mar 07 00:57:19 +0000 2020
1236093562447695872,I leave for two days and my family takes it as an opportunity to go through my stuff 😡,Sat Mar 07 00:57:25 +0000 2020
1236093583003877376,"@WaltDisneyCo  I have tried to unsubscribe from all emails from you for over a month. Please take me off all your lists.  Or tell me how to do it. Not happy Disney, not happy 😡",Sat Mar 07 00:57:30 +0000 2020
1236093649416605696,Yup. Meanwhile only 30% of people in Ma voted on Tues. 😡,Sat Mar 07 00:57:46 +0000 2020
1236093663073021954,"@BobaFettANHSE @bobafettfanclub Mind you, that’s only because I didn’t have a disruptor rifle on me. 😠",Sat Mar 07 00:57:49 +0000 2020
1236093684841660416,"RT @sggomg: I want private health insurance companies out of busine$$. #HealthcareIsAHumanRight, not a profit-making venture 😠  #SinglePaye…",Sat Mar 07 00:57:54 +0000 2020
1236093699853029376,If i tell u stop being near snitches in den u a snitch too listen we cant be in the same room how does this shit even happen smfh 😡,Sat Mar 07 00:57:58 +0000 2020
1236093744312709121,@alexa_elsharrak @luvodexo THEN KISS US 😡,Sat Mar 07 00:58:08 +0000 2020
1236093750365077505,RT @jnicole_c: my daddy going see YoungBoy tonight #pissed,Sat Mar 07 00:58:10 +0000 2020
1236093763421794305,"Expecting Frank Answers Friends about your 😁👇 @Haarisiddhu1/@HaariSiddhu
1. Love you 😘
2. Boring 😪
3. Unique 😲
4. Full of attitude 😎
5. Sweet 😋
6. Stranger ☺️
7. Crush on you 💘
8. Want to talk 😼 
9. Funny 😂
10. Friendship 👬
11. Irritating 😡
12. Hate 😠
13. Enemy 🤨",Sat Mar 07 00:58:13 +0000 2020
1236093792605913088,"@GoodDoctorABC 

Leah season 1: Me 🤩
Leah season 2: Me 😐
Leah season 3:Me 😡",Sat Mar 07 00:58:20 +0000 2020
1236093858829627393,RT @notttmanny: @97Vercetti I don’t post cause I’m ugly 😡,Sat Mar 07 00:58:36 +0000 2020
1236093892392599554,RT @KENNYBOO93: I’m watching #HillaryOnHulu and I’m mad 😡 as hell it just confirms to me why I’m #NeverBernie! F*ck @BernieSanders I love…,Sat Mar 07 00:58:44 +0000 2020
1236093898445017094,"😡 But somehow Conservatives are the unreasonable, evil ones???",Sat Mar 07 00:58:45 +0000 2020
1236093912047108096,@TexasMade17_ Females testing me bus boy . 😠,Sat Mar 07 00:58:48 +0000 2020
1236094005466693632,RT @rafaxperez: no babe EA STAYS ON DURING SEX 😡,Sat Mar 07 00:59:11 +0000 2020
1236094025116971009,not when * exists 😡 https://t.co/CzdGioqULK,Sat Mar 07 00:59:15 +0000 2020
1236094060500119554,"@CaptainCarder @Daeholee_Grail Can confirm: am surprised ‘cause every other ST game we’ve attended, hasn’t been close to selling out. Damn Dodger fan 😡",Sat Mar 07 00:59:24 +0000 2020
1236094072575664128,walking a total of 4.2 miles tonight through the snow and wind destroying my umbrella just to take care of my sister's dog on extremely short notice 😡 i am fucken FUUUUUUUMING,Sat Mar 07 00:59:27 +0000 2020
1236094075192766464,Haven't had this account open a week and two people already trying to send me dick pics... 😠,Sat Mar 07 00:59:27 +0000 2020
1236094098949279749,"@Green_Footballs @aravosis @ewarren I've been attacked for weeks by vile Bernie Bros! 😡 Yes, they used all those lies you mentioned. Bernie needs to drop out.",Sat Mar 07 00:59:33 +0000 2020
1236094139902685185,RT @dvillella: @realDonaldTrump @RonaldKlain Oops. 12 now.  😡 https://t.co/EifZmldQYq,Sat Mar 07 00:59:43 +0000 2020
1236094141789925376,i hate when women have boyfriends you’re all are so pretty pls stop doing that 😡,Sat Mar 07 00:59:43 +0000 2020
1236094178876166146,@WillManso @AllUCanHeat1 @FOXSportsHEAT I watch it on espn so I can see all the shit they talk 😡,Sat Mar 07 00:59:52 +0000 2020
1236094247364956160,PLZ DO NOT JUST SIT BACK AND ABSORB FOLLOWERS.. IF I FIND YOU'RE NOT FOLLOWING PPL BACK YOU WILL BE BLOCKED 😡,Sat Mar 07 01:00:08 +0000 2020
1236094244777058304,"Somewhere in Europe

43.295697393292315, 35.722748597617766

🇪🇺 😡 🧜‍♀️ 😜 🚕 https://t.co/35tHZuSMl2",Sat Mar 07 01:00:08 +0000 2020
1236094271481991169,RT @freshnewengland: Yup. Meanwhile only 30% of people in Ma voted on Tues. 😡 https://t.co/7SIJDjj00Q,Sat Mar 07 01:00:14 +0000 2020
1236094272048377856,"Heeeey, focus on the boobs 😠 https://t.co/rRNkg6q8lj",Sat Mar 07 01:00:14 +0000 2020
1236094321390018564,RT @intersectionBri: Knew I should have been in @thekielan suitcase 😡,Sat Mar 07 01:00:26 +0000 2020
1236094323176943618,@jeonminboobs selfish 😡 https://t.co/zPfca7yvXz,Sat Mar 07 01:00:26 +0000 2020
1236094348829380609,"RT @_kellykirkland: people in trump hats: 😡
people in trump hats that dont tip: 😡😡",Sat Mar 07 01:00:32 +0000 2020
1236094365149417472,@EmilyKager I don't know how to express my disgust here. 😠,Sat Mar 07 01:00:36 +0000 2020
1236094366776729601,i’m so mad my mother won’t let me get my belly pierced 😡,Sat Mar 07 01:00:37 +0000 2020
1236094379254784007,@amylou8251 Do you get mean when you drink 😠,Sat Mar 07 01:00:40 +0000 2020
1236094431981441025,I am going to scream I just want to play dragon age and origin will not open 😠,Sat Mar 07 01:00:52 +0000 2020
1236094436209242112,Noah fence but SHUT TF UP ABOUT ANIMAL CROSSING WE GET IT OK SO GO BACK TO FACEBOOK AND FEED YOUR FUCKING COW OR WHATEVER JUST SHUT UP DAMN IM TIRED 😡,Sat Mar 07 01:00:53 +0000 2020
1236094460297195520,@luvgalore__ No you don’t you just hard on yourself for no reason 😠,Sat Mar 07 01:00:59 +0000 2020
1236094574868586497,@MittRomney you are voting for senate investigation of biden? You are as disgusting as the rest of them. I thought you were better than that. 😡,Sat Mar 07 01:01:26 +0000 2020
1236094592296144898,If I die young in shawano I’d be so mad 😡,Sat Mar 07 01:01:30 +0000 2020
1236094601536172032,@Pay10Tucciarone @GreysABC That was some serious bs!!!! I’d rather they killed Karev off 😡,Sat Mar 07 01:01:33 +0000 2020
1236094622507700224,"I wish this was Facebook because 

Tierah Harrison is feeling: aggravated 😠",Sat Mar 07 01:01:38 +0000 2020
1236094646133993472,Tired of the hire my kind and fire the nigger game 😠 #MexicoStopPlaying,Sat Mar 07 01:01:43 +0000 2020
1236094655890157568,Everyday at the airport including my father 😡,Sat Mar 07 01:01:46 +0000 2020
1236094656481505280,@laurasuevt My son’s friends were sent home ftim study abroad this semester.  Sucks all around. 😡,Sat Mar 07 01:01:46 +0000 2020
1236094672554078208,"govt wanted only weekly reporting??? I feel I had a right to know about this development 😠

I had been surprised to see NO prominent signs or precautions being taken around the place, which is weird 'cos you get an immediate pop-up now whenever visiting NHS websites... 🤔",Sat Mar 07 01:01:50 +0000 2020
1236094672919048193,@tackdriver56 @MamaRedfield @steppenjiff Maybe you'd think differently if it was your son or daughter who was gunned down by an automatic weapon bought with little back ground check by someone off their manic depressive lithium 😡,Sat Mar 07 01:01:50 +0000 2020
1236094674982653954,"So a stranger decides to whatsapp video call me this time, wtf? 😡",Sat Mar 07 01:01:50 +0000 2020
1236094677495013376,It's all about his numbers... that is all he cares about. Sociopath 😡,Sat Mar 07 01:01:51 +0000 2020
1236094688353865728,@AliNotAlli Or play with your belly buttons! 😡 https://t.co/6W45fl9PGn,Sat Mar 07 01:01:53 +0000 2020
1236094725997744128,i was 😡 this morning but then i took a nap and know i’m 🤠,Sat Mar 07 01:02:02 +0000 2020
1236094748387160070,@atrupar Please shut the hell up 😡 you are so fucking stupid,Sat Mar 07 01:02:08 +0000 2020
1236094769224232960,once the stanford 500 gets coronavirus their reign of terror will be over!!!!!! you’ll have NO power anymore and you’ll be JUST like the rest of us ugly girls 😡,Sat Mar 07 01:02:13 +0000 2020
1236094853504737280,I’ve never before just wanted to continually tell someone to fuck off. I really can’t stand him. Nor his enablers. 😡,Sat Mar 07 01:02:33 +0000 2020
1236094875080093696,"Oh FFS 😡

#ScottyFromMarketing #auspol  #ClimateEmergency",Sat Mar 07 01:02:38 +0000 2020
1236094893551783936,@atrupar This is disgusting!  Just unbelievably petty and rude. 😡,Sat Mar 07 01:02:42 +0000 2020
1236094895598628864,RT @NotDonJohnny: Still waiting on my skateboard so i can break my arms already 😡,Sat Mar 07 01:02:43 +0000 2020
1236094934240948226,"RT @peta: In worthless experiments, Elisabeth Murray has been injecting poisons into monkeys’ brains for THIRTY YEARS 😠 

She terrorizes th…",Sat Mar 07 01:02:52 +0000 2020
1236094959540936704,"@xkristinnnx NO! NOT OK. Also, it would totally sideline her 😠
(Also also, I fucking hate the vamps and werewolves these last few season, so cheesy and not scary at all, I would really really have hated this)",Sat Mar 07 01:02:58 +0000 2020
1236094960811663360,RESTOCK MD FANLIVE TXT GA LO! 😡 @BigHitEnt @weplyofficial,Sat Mar 07 01:02:58 +0000 2020
1236095047688388609,@MattMackowiak @DaveLapanDC You find people getting sick and potentially dying a curiosity.  😡,Sat Mar 07 01:03:19 +0000 2020
1236095050091646976,RT @xlesleyx3: I am not short everyone is just tall 😡 https://t.co/P1zNSJz3Qf,Sat Mar 07 01:03:20 +0000 2020
1236095082153074689,@sunlitww this is islamophobic.. jaehyun would not approve 😡,Sat Mar 07 01:03:27 +0000 2020
1236095095213973504,@MZahorodniuk I hit no by accident and it won’t let me change it 😡,Sat Mar 07 01:03:30 +0000 2020
1236095126448922624,"Cb at least, AT LEAST let people out of the train first la anjing. 😡",Sat Mar 07 01:03:38 +0000 2020
1236095170300518401,Ffs she is calling the game 💢 https://t.co/vq04yfQxHN,Sat Mar 07 01:03:48 +0000 2020
1236095175018967040,@T0YB0NNIE I don't remember my personality tho 😡,Sat Mar 07 01:03:49 +0000 2020
1236095189774733313,@RealJamesWoods Not to mention the girl looks HORRIFIED!! But this pedophile just can't seem to help himself 😡,Sat Mar 07 01:03:53 +0000 2020
1236095231541510144,"Which is a pretty pathetic move, a sort of „poor man’s AI” - let’s make the human’s job harder. I wish I can go back to v1.4.1 - without the „small bugfixes” of 1.4.2, the currently last one. 😡",Sat Mar 07 01:04:03 +0000 2020
1236095242199318531,for me 2 wake up to 😡  https://t.co/aKM8mgDU27,Sat Mar 07 01:04:05 +0000 2020
1236095262919208960,"don't click this stream 😡

https://t.co/eb7yBfffM2",Sat Mar 07 01:04:10 +0000 2020
1236095365746749440,you know how i get abt ppl sitting behind me 😡,Sat Mar 07 01:04:35 +0000 2020
1236095376194707458,RT @Michaelrountre7: I watched it and I’m 😡 as hell! No one is being held accountable. Before any reform is done all the actors including J…,Sat Mar 07 01:04:37 +0000 2020
1236095396654518272,RT @hmm40m: #معصيتي_راحتي I want someone to kiss me now 😡 https://t.co/PiMtwxQjSm,Sat Mar 07 01:04:42 +0000 2020
1236095409291845632,@AAnon55 They always protect themselves! 😡,Sat Mar 07 01:04:45 +0000 2020
1236095542918332416,why do i always look 😠 https://t.co/ksA3ObVrMy,Sat Mar 07 01:05:17 +0000 2020
1236095544197595141,"RT @cheeseconsin: WTF is this? My blood is boiling! 😡

Illegals have been claiming child tax credit for years while their kids were not eve…",Sat Mar 07 01:05:17 +0000 2020
1236095578020425728,@lisjt90 Like father like son. Disgusting 😠,Sat Mar 07 01:05:26 +0000 2020
1236095628624592896,i need a job asap 😡 if you know anybody who’s hiring lemme know please!!,Sat Mar 07 01:05:38 +0000 2020
1236095709515923456,@_RichyRozay_ u jus want AYCE B at Master Kims and i cannot provide this at the moment 😠,Sat Mar 07 01:05:57 +0000 2020
1236095724598722561,"Probably ""refugees"" or ""dreamers"" brought here by Nobama! 😡",Sat Mar 07 01:06:00 +0000 2020
1236095727962648576,"RT @MusicFreakGh: @SamuelArthurTa1 @KwabenaWann @EtorhadEdd @CKsquare_KEY @augy_og Such nonsense 😡 , this thing na i shun dey do my move de…",Sat Mar 07 01:06:01 +0000 2020
1236095733977231362,@NYDailyNews That’s a bunch of guys on her. Trash ass shits. 😡,Sat Mar 07 01:06:03 +0000 2020
1236095737848451074,@parkseonghua stop saying big 🙅🏻‍♀️ you naughty oppa! 💢,Sat Mar 07 01:06:04 +0000 2020
1236095779003133952,@CalebJHull Republican Congressman Michael Burgess voted with the Democrats to allow 16 year olds to vote! 😠,Sat Mar 07 01:06:13 +0000 2020
1236095791284072448,"mom: don’t wipe ur skin, pat it 
me: pats skin 
mom: 😡",Sat Mar 07 01:06:16 +0000 2020
1236095792676511744,@I_is_cheesekek @SmooveManeuver @TheMainCO stop pet shaming this isn’t facebook 😡,Sat Mar 07 01:06:17 +0000 2020
1236095865305038850,This wig is mad tight on my head but it looks good 😡,Sat Mar 07 01:06:34 +0000 2020
1236095870262743041,that's why u gotta tell em to wait for u all the way down the street 😠,Sat Mar 07 01:06:35 +0000 2020
1236095883986366464,@lukedepulford A shameful way to Intimidate the opposition 😡,Sat Mar 07 01:06:38 +0000 2020
1236095900755177472,"@CatGardino @YouTube This makes my blood boil. For 10 yrs I’ve warned the immune system injury from vaccines, and everyone still trust the cdc fda and who. 😡",Sat Mar 07 01:06:42 +0000 2020
1236095913254252544,"Why makers needs to bring Naira's past to this track which is not needed at all. If Kartik is not there Javeri starts humiliating Naira infront of the Court. 😑
Disgusting 😡
   Im excited for Monday Kartik iss Javeri ka Class lene wala hai N ko humiliate karne k liye
#yrkkh",Sat Mar 07 01:06:45 +0000 2020
1236096023417757696,"@gtconway3d Did he actually refer to vulnerable Americans citizens as the numbers ?????
WHAT THE ACTUAL F 😡",Sat Mar 07 01:07:12 +0000 2020
1236096038345363458,"@IAmGrumpyArtist @Muskanrathi10 Muskan are u not in hospital
Heena tu hospital nahin gayi and get checked up 😡",Sat Mar 07 01:07:15 +0000 2020
1236096052844843008,@giowont ME.... you have your hwiyoung already 💢,Sat Mar 07 01:07:19 +0000 2020
1236096059446824961,"If you’ve abused a child sexually or physically, you deserve a bullet through the roof of your fucking mouth. This Gabriel Fernandez shit got me FUCK UP 😡",Sat Mar 07 01:07:20 +0000 2020
